location_id,item_id,address_raw,address_normalized,latitude,longitude,parcel_id,geocode_confidence,created_at,location_name,project_name,location_type,resolution_notes,location_seq,is_primary
480,1764,"Coconut Pointe Residences at Brooks Town Center site, Estero, FL","Coconut Pointe Residences at Brooks Town Center site, Estero, FL",26.39711,-81.78531,,1.0,,"Coconut Pointe Residences at Brooks Town Center site, Estero, FL",,,,1,true
481,1765,"Coconut Pointe Residences at Brooks Town Center site, Estero, FL","Coconut Pointe Residences at Brooks Town Center site, Estero, FL",26.39711,-81.78531,,1.0,,"Coconut Pointe Residences at Brooks Town Center site, Estero, FL",,,,1,true
482,1767,19975 So. Tamiami Trail,19975 S TAMIAMI TRL,26.45078577512305,-81.81707272622631,214625E4017000010,0.98,,19975 S TAMIAMI TRL,Estero Parkway Improvements,PARCEL_ADDRESS,parcel STRAP=214625E4017000010,1,true
483,1768,"Sandy Lane and Broadway East bicycle/pedestrian improvements, Estero, FL","Sandy Lane and Broadway East bicycle/pedestrian improvements, Estero, FL",26.438402,-81.80693,,0.95,,"Sandy Lane and Broadway East bicycle/pedestrian improvements, Estero, FL",Sandy Lane Improvements,,,1,true
484,1769,8009 Sweetwater Ranch Blvd,8009 SWEETWATER RANCH BLVD,26.41181500803066,-81.80949049712162,044725E3301D30000,0.98,,8009 SWEETWATER RANCH BLVD,,PARCEL_ADDRESS,parcel STRAP=044725E3301D30000,1,true
485,1774,20280 Grand Oaks Shoppes Boulevard,"20280 Grand Oaks Shoppes Boulevard, Estero, FL",,,,0.25,,20280 Grand Oaks Shoppes Boulevard,Corkscrew Road,,,1,true
486,1775,County Road and Highlands Avenue,COUNTY RD & HIGHLANDS AV,26.4369968537222,-81.8089779384038,,0.93,,COUNTY RD & HIGHLANDS AV,,INTERSECTION,endpoint of segment with FROMSTREET=HIGHLANDS AV,1,true
487,1776,"20897 Three Oaks Parkway, Estero, FL","20897 Three Oaks Parkway, Estero, FL",26.436576930078,-81.784532881242,,1.0,,"20897 Three Oaks Parkway, Estero, FL",,,,1,true
488,1778,23106 Fashion Drive,23106 FASHION DR,26.404355403292666,-81.80731508067035,094725E2360SC0010,0.98,,23106 FASHION DR,,PARCEL_ADDRESS,parcel STRAP=094725E2360SC0010,1,true
489,1783,"Williams Road & Atlantic Gulf Boulevard, Estero, FL","Williams Road & Atlantic Gulf Boulevard, Estero, FL",26.420304009887,-81.812656010414,,1.0,,"Williams Road & Atlantic Gulf Boulevard, Estero, FL",,,,1,true
490,1791,"Summercrest / Estero Townhomes site, 9301 Corkscrew Road, Estero, FL","Summercrest / Estero Townhomes site, 9301 Corkscrew Road, Estero, FL",26.432264859989,-81.801155452524,,1.0,,"Summercrest / Estero Townhomes site, 9301 Corkscrew Road, Estero, FL",,,,1,true
491,1806,"8801 Corkscrew Road, Estero, FL","8801 Corkscrew Road, Estero, FL",26.434598214195,-81.807374237947,,1.0,,"8801 Corkscrew Road, Estero, FL",Corkscrew Road,,,1,true
492,1807,Estero Bay Village Septic Area,"Estero Bay Village, Estero, FL",26.4408,-81.8225,,0.9,,"Estero Bay Village, Estero, FL",,NAMED_VENUE,named venue 'Estero Bay Village Septic Area' from LOCATION_SEEDS,1,true
493,1817,"Coconut Point, Estero, FL","Coconut Point, Estero, FL",26.4038818,-81.8077365,,0.9,,Coconut Point,,,,1,true
494,1818,on Estero Parkway,along Estero Parkway,26.449247750065645,-81.79628353545071,,0.7,,along Estero Parkway,,WHOLE_STREET,midpoint of 37 centerline segment(s),1,true
495,1819,Estero River,"Estero River near Old Estero and Koreshan State Park, Estero, FL",26.4360313,-81.8217353,,0.9,,"Estero River near Old Estero and Koreshan State Park, Estero, FL",Budget / Capital Improvement,NAMED_VENUE,named venue 'Estero River' from LOCATION_SEEDS,1,true
496,1827,"Pelican Sound Golf & River Club, Estero, FL","Pelican Sound Golf & River Club, Estero, FL",26.4360814,-81.8298334,,0.95,,"Pelican Sound Golf & River Club, Estero, FL",,,,1,true
497,1828,"21450 Strada Nuova Circle, Estero, FL","21450 Strada Nuova Circle, Estero, FL",26.428168875365,-81.804317441678,,1.0,,"21450 Strada Nuova Circle, Estero, FL",,,,1,true
498,1838,"Via Coconut Point from Coconut Road to Corkscrew Road, Estero, FL","Via Coconut Point from Coconut Road to Corkscrew Road, Estero, FL",26.420479,-81.80657,,0.9,,Via Coconut Point,,,,1,true
499,1839,"Via Coconut Point from Coconut Road to Corkscrew Road, Estero, FL","Via Coconut Point from Coconut Road to Corkscrew Road, Estero, FL",26.420479,-81.80657,,0.9,,Via Coconut Point,,,,1,true
500,1840,"Williams Road from Via Coconut Point to Three Oaks Parkway, Estero, FL","Williams Road from Via Coconut Point to Three Oaks Parkway, Estero, FL",26.420434746622,-81.797464230004,,0.95,,"Williams Road from Via Coconut Point to Three Oaks Parkway, Estero, FL",Williams Road Improvements,,,1,true
501,1851,Estero Village Hall,"9401 Corkscrew Palms Circle, Estero, FL 33928",26.430490662544,-81.799280001688,,0.9,,"9401 Corkscrew Palms Circle, Estero, FL 33928",General Planning & Zoning,NAMED_VENUE,named venue 'Estero Village Hall' from LOCATION_SEEDS,1,true
502,1864,Pelican Sound,Pelican Sound Subdivision,26.42929045220349,-81.82471928963577,,0.85,,Pelican Sound Subdivision,Williams Road Improvements,NEIGHBORHOOD,centroid of community 'Pelican Sound',1,true
503,1865,10500 Corkscrew Road,"10500 Corkscrew Road, Estero, FL",26.430907704137,-81.783054229702,,1.0,,10500 Corkscrew Road,Corkscrew Road,,,1,true
504,1866,10500 Corkscrew Road,"10500 Corkscrew Road, Estero, FL",26.430907704137,-81.783054229702,,1.0,,10500 Corkscrew Road,Corkscrew Road,,,1,true
505,1870,"Corkscrew Pines project site, Estero, FL","Corkscrew Pines project site, Estero, FL",26.4383,-81.7603,,1.0,,"Corkscrew Pines project site, Estero, FL",Corkscrew Road,,,1,true
506,1871,"Corkscrew Pines project site, Estero, FL","Corkscrew Pines project site, Estero, FL",26.4383,-81.7603,,1.0,,"Corkscrew Pines project site, Estero, FL",Corkscrew Road,,,1,true
507,1872,21180 Country Creek Drive,21180 COUNTRY CREEK DR,26.437389192896752,-81.79482782963828,274625E3050M000CE,0.98,,21180 COUNTRY CREEK DR,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=274625E3050M000CE,1,true
508,1879,Estero River,"Estero River near Old Estero and Koreshan State Park, Estero, FL",26.4360313,-81.8217353,,0.9,,"Estero River near Old Estero and Koreshan State Park, Estero, FL",,NAMED_VENUE,named venue 'Estero River' from LOCATION_SEEDS,1,true
509,1884,10351 Corkscrew Commons Drive,"10351 Corkscrew Commons Drive, Estero, FL",26.431986203618,-81.783570471119,,1.0,,10351 Corkscrew Commons Drive,Corkscrew Road,,,1,true
510,1885,"Three Oaks Parkway & Oakwilde Boulevard, Estero, FL","Three Oaks Parkway & Oakwilde Boulevard, Estero, FL",26.413073989755,-81.785739540023,,1.0,,"Three Oaks Parkway & Oakwilde Boulevard, Estero, FL",,,,1,true
511,1886,22910 Lyden Drive,22910 LYDEN DR,26.40558748660281,-81.81256928300715,044725E33500A00F0,0.98,,22910 LYDEN DR,,PARCEL_ADDRESS,parcel STRAP=044725E33500A00F0,1,true
512,1887,21301 Town Commons Drive,21301 TOWN COMMONS DR,26.430779622713892,-81.78597422303042,354625E1390000010,0.98,,21301 TOWN COMMONS DR,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=354625E1390000010,1,true
513,1890,Stoneybrook,"Stoneybrook, Estero, FL",26.4298062,-81.7679548,,0.9,,"Stoneybrook, Estero, FL",Corkscrew Road,NAMED_VENUE,named venue 'Stoneybrook' from LOCATION_SEEDS,1,true
514,1891,"Sandy Lane from Corkscrew Road to Broadway Avenue East, Estero, FL","Sandy Lane from Corkscrew Road to Broadway Avenue East, Estero, FL",26.43663000848,-81.804926512673,,0.9,,Sandy Lane,,,,1,true
515,1904,Estero Village Hall,"9401 Corkscrew Palms Circle, Estero, FL 33928",26.430490662544,-81.799280001688,,0.9,,"9401 Corkscrew Palms Circle, Estero, FL 33928",General Planning & Zoning,NAMED_VENUE,named venue 'Estero Village Hall' from LOCATION_SEEDS,1,true
516,1905,"US 41 from Williams Road to Estero Parkway, Estero, FL","US 41 from Williams Road to Estero Parkway, Estero, FL",26.434255,-81.814695788461,,0.9,,US 41 / Tamiami Trail,,,,1,true
517,1908,"Corkscrew Road from Ben Hill Griffin Parkway to east of Bella Terra Boulevard, Estero, FL","Corkscrew Road from Ben Hill Griffin Parkway to east of Bella Terra Boulevard, Estero, FL",26.443916962688,-81.750022322755,,0.9,,Corkscrew Road Widening Corridor,Corkscrew Road,,,1,true
518,1911,22942 Lyden Lane,"22942 Lyden Lane, Estero, FL",26.404977422221,-81.812060824695,,0.9783,,22942 Lyden Lane,,,,1,true
519,1912,"Coconut Road from US 41 to Via Coconut Point, Estero, FL","Coconut Road from US 41 to Via Coconut Point, Estero, FL",26.398474495578,-81.808064278126,,0.9,,Coconut Road,,,,1,true
520,1921,"US 41 from Williams Road to Estero Parkway, Estero, FL","US 41 from Williams Road to Estero Parkway, Estero, FL",26.434255,-81.814695788461,,0.9,,US 41 / Tamiami Trail,,,,1,true
521,1924,"Coconut Point, Estero, FL","Coconut Point, Estero, FL",26.4038818,-81.8077365,,0.9,,Coconut Point,,,,1,true
522,1931,"Pelican Sound Golf & River Club, Estero, FL","Pelican Sound Golf & River Club, Estero, FL",26.4360814,-81.8298334,,0.95,,"Pelican Sound Golf & River Club, Estero, FL",,,,1,true
523,1932,"21450 Strada Nuova Circle, Estero, FL","21450 Strada Nuova Circle, Estero, FL",26.428168875365,-81.804317441678,,1.0,,"21450 Strada Nuova Circle, Estero, FL",,,,1,true
524,1936,"Williams Road & Via Coconut Point, Estero, FL","Williams Road & Via Coconut Point, Estero, FL",26.42047948503,-81.806570497251,,1.0,,"Williams Road & Via Coconut Point, Estero, FL",Williams Road Improvements,,,1,true
525,1937,"US 41 from Williams Road to Estero Parkway, Estero, FL","US 41 from Williams Road to Estero Parkway, Estero, FL",26.434255,-81.814695788461,,0.9,,US 41 / Tamiami Trail,,,,1,true
526,1941,Williams Rd & Atlantic Gulf Drive,WILLIAMS RD & ATLANTIC GULF BLVD,26.4202187405292,-81.8164404839566,,0.93,,WILLIAMS RD & ATLANTIC GULF BLVD,Williams Road Improvements,INTERSECTION,endpoint of segment with FROMSTREET=ATLANTIC GULF BLVD,1,true
527,1942,"Coconut Road from US 41 to Via Coconut Point, Estero, FL","Coconut Road from US 41 to Via Coconut Point, Estero, FL",26.398474495578,-81.808064278126,,0.9,,Coconut Road,,,,1,true
528,1946,"Corkscrew Road & Puente Lane, Estero, FL","Corkscrew Road & Puente Lane, Estero, FL",26.431386394627,-81.784740920078,,1.0,,"Corkscrew Road & Puente Lane, Estero, FL",Corkscrew Road,,,1,true
529,1949,Breckenridge,Village on Crescent Lake at Breckenridge Condominium,26.44425079079401,-81.82629414204098,,0.85,,Village on Crescent Lake at Breckenridge Condominium,,NEIGHBORHOOD,centroid of community 'Village on Crescent Lake at Breckenridge',1,true
530,1953,20248 Luettich Lane,20248 LUETTICH LN,26.446753561708146,-81.82810422512709,294625E2040000740,0.98,,20248 LUETTICH LN,,PARCEL_ADDRESS,parcel STRAP=294625E2040000740,1,true
531,1954,"Williams Road & Atlantic Gulf Boulevard, Estero, FL","Williams Road & Atlantic Gulf Boulevard, Estero, FL",26.420304009887,-81.812656010414,,1.0,,"Williams Road & Atlantic Gulf Boulevard, Estero, FL",Williams Road Improvements,,,1,true
532,1966,The Brooks,"The Brooks, Estero, FL",26.3926426,-81.7753764,,0.9,,"The Brooks, Estero, FL",,NAMED_VENUE,named venue 'The Brooks' from LOCATION_SEEDS,1,true
533,1967,"Corkscrew Road from Ben Hill Griffin Parkway to east of Bella Terra Boulevard, Estero, FL","Corkscrew Road from Ben Hill Griffin Parkway to east of Bella Terra Boulevard, Estero, FL",26.443916962688,-81.750022322755,,0.9,,Corkscrew Road Widening Corridor,Corkscrew Road,,,1,true
534,1969,"Williams Road from US 41 to Via Coconut Point, Estero, FL","Williams Road from US 41 to Via Coconut Point, Estero, FL",26.420397237605,-81.80904475125,,0.95,,"Williams Road from US 41 to Via Coconut Point, Estero, FL",Williams Road Improvements,,,1,true
535,1974,3231 Coconut Road,3231 COCONUT RD,26.397287176635327,-81.81527773523757,094725E4U18691993,0.98,,3231 COCONUT RD,,PARCEL_ADDRESS,parcel STRAP=094725E4U18691993,1,true
536,1975,"22800 Via Villagio, Estero, FL","22800 Via Villagio, Estero, FL",26.412588048918,-81.811355977231,,1.0,,"22800 Via Villagio, Estero, FL",,,,1,true
537,1976,"22800 Via Villagio, Estero, FL","22800 Via Villagio, Estero, FL",26.412588048918,-81.811355977231,,1.0,,"22800 Via Villagio, Estero, FL",,,,1,true
538,1977,"12840 Corkscrew Road, Estero, FL","12840 Corkscrew Road, Estero, FL",26.449146368339,-81.742899851451,,1.0,,"12840 Corkscrew Road, Estero, FL",Corkscrew Road,,,1,true
539,1978,"12840 Corkscrew Road, Estero, FL","12840 Corkscrew Road, Estero, FL",26.449146368339,-81.742899851451,,1.0,,"12840 Corkscrew Road, Estero, FL",Corkscrew Road,,,1,true
540,1979,"8400 Murano Del Lago Drive, Estero, FL","8400 Murano Del Lago Drive, Estero, FL",26.3916729,-81.8086935,,1.0,,"8400 Murano Del Lago Drive, Estero, FL",,,,1,true
541,1980,"Ben Hill Griffin Parkway from Corkscrew Road to Estero Parkway, Estero, FL","Ben Hill Griffin Parkway from Corkscrew Road to Estero Parkway, Estero, FL",26.442888042165,-81.772410260408,,0.9,,Ben Hill Griffin Parkway,,,,1,true
542,1981,10500 Corkscrew Road,"10500 Corkscrew Road, Estero, FL",26.430907704137,-81.783054229702,,1.0,,10500 Corkscrew Road,Corkscrew Road,,,1,true
543,1982,Cypress Bend Septic Area,"Cypress Bend, Estero, FL",26.4469,-81.8116,,0.9,,"Cypress Bend, Estero, FL",Septic to Sewer,NAMED_VENUE,named venue 'Cypress Bend Septic Area' from LOCATION_SEEDS,1,true
544,1983,9975 Corkscrew Road,9975 CORKSCREW RD,26.432064604150423,-81.78949228466479,344625E2U21282377,0.98,,9975 CORKSCREW RD,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=344625E2U21282377,1,true
545,1992,"Woodfield Estero project site, northwest corner of US 41 & Coconut Road, Estero, FL","Woodfield Estero project site, northwest corner of US 41 & Coconut Road, Estero, FL",26.4022,-81.815,,1.0,,"Woodfield Estero project site, northwest corner of US 41 & Coconut Road, Estero, FL",,,,1,true
546,1993,22910 Lyden Drive,22910 LYDEN DR,26.40558748660281,-81.81256928300715,044725E33500A00F0,0.98,,22910 LYDEN DR,,PARCEL_ADDRESS,parcel STRAP=044725E33500A00F0,1,true
547,1996,Tidewater,Tidewater Subdivision,26.44579161420031,-81.77837751443633,,0.85,,Tidewater Subdivision,,NEIGHBORHOOD,centroid of community 'Tidewater',1,true
548,1998,Grandezza,Avalon at Grandezza Condominium,26.44124231180666,-81.76991455364423,,0.85,,Avalon at Grandezza Condominium,,NEIGHBORHOOD,centroid of community 'Avalon at Grandezza',1,true
549,2000,Estero Fire Rescue,"21500 Three Oaks Parkway, Estero, FL 33928",26.426449705114,-81.788771609677,,0.9,,"21500 Three Oaks Parkway, Estero, FL 33928",,NAMED_VENUE,named venue 'Estero Fire Rescue' from LOCATION_SEEDS,1,true
550,2001,Grandezza,Avalon at Grandezza Condominium,26.44124231180666,-81.76991455364423,,0.85,,Avalon at Grandezza Condominium,,NEIGHBORHOOD,centroid of community 'Avalon at Grandezza',1,true
551,2005,8009 Sweetwater Ranch Boulevard,8009 SWEETWATER RANCH BLVD,26.41181500803066,-81.80949049712162,044725E3301D30000,0.98,,8009 SWEETWATER RANCH BLVD,,PARCEL_ADDRESS,parcel STRAP=044725E3301D30000,1,true
552,2009,9600 Corkscrew Road,9600 CORKSCREW RD,26.43034708593776,-81.79527741717419,344625E2U20702358,0.98,,9600 CORKSCREW RD,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=344625E2U20702358,1,true
553,2010,"9000 Williams Road, Estero, FL","9000 Williams Road, Estero, FL",26.420956750596,-81.80311832661,,1.0,,"9000 Williams Road, Estero, FL",Williams Road Improvements,,,1,true
554,2012,"US 41 from Williams Road to Estero Parkway, Estero, FL","US 41 from Williams Road to Estero Parkway, Estero, FL",26.434255,-81.814695788461,,0.9,,US 41 / Tamiami Trail,,,,1,true
555,2016,"Estero Parkway from US 41 to Three Oaks Parkway, Estero, FL","Estero Parkway from US 41 to Three Oaks Parkway, Estero, FL",26.448792003304,-81.803409304378,,0.95,,"Estero Parkway from US 41 to Three Oaks Parkway, Estero, FL",Estero Parkway Improvements,,,1,true
556,2017,"Estero Parkway from US 41 to Three Oaks Parkway, Estero, FL","Estero Parkway from US 41 to Three Oaks Parkway, Estero, FL",26.448792003304,-81.803409304378,,0.95,,"Estero Parkway from US 41 to Three Oaks Parkway, Estero, FL",Estero Parkway Improvements,,,1,true
557,2027,"Sandy Lane from Corkscrew Road to Broadway Avenue East, Estero, FL","Sandy Lane from Corkscrew Road to Broadway Avenue East, Estero, FL",26.43663000848,-81.804926512673,,0.9,,Sandy Lane,,,,1,true
558,2030,River Oaks Preserve,"River Oaks Preserve, Estero, FL",26.4420079,-81.7993579,,1.0,,"River Oaks Preserve, Estero, FL",Estero on the River,NAMED_VENUE,named venue 'River Oaks Preserve' from LOCATION_SEEDS,1,true
559,2031,"Williams Road from US 41 to Three Oaks Parkway, Estero, FL","Williams Road from US 41 to Three Oaks Parkway, Estero, FL",26.420352499197,-81.799938484002,,0.9,,Williams Road,,,,1,true
560,2061,Grandezza,Avalon at Grandezza Condominium,26.44124231180666,-81.76991455364423,,0.85,,Avalon at Grandezza Condominium,Ben Hill Griffin Parkway Improvements,NEIGHBORHOOD,centroid of community 'Avalon at Grandezza',1,true
561,2076,Cascades,Cascades at Estero Subdivision,26.445926882167896,-81.80216655230441,,0.85,,Cascades at Estero Subdivision,Comprehensive Plan,NEIGHBORHOOD,centroid of community 'Cascades at Estero',1,true
562,2077,22941 Lyden Drive,"22941 Lyden Drive, Estero, FL",26.403642127478,-81.811293532053,,1.0,,22941 Lyden Drive,,,,1,true
563,2078,4741 Broadway Ave. West,4741 BROADWAY W,26.44143915958968,-81.8334326479997,294625E4U16902484,0.98,,4741 BROADWAY W,Broadway Avenue Utility Extension,PARCEL_ADDRESS,parcel STRAP=294625E4U16902484,1,true
564,2079,10411 Corkscrew Commons Drive,10411 CORKSCREW COMMONS DR,26.43209160703068,-81.78142473104408,354625E1300000060,0.98,,10411 CORKSCREW COMMONS DR,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=354625E1300000060,1,true
565,2082,Grandezza,Avalon at Grandezza Condominium,26.44124231180666,-81.76991455364423,,0.85,,Avalon at Grandezza Condominium,Williams Road Improvements,NEIGHBORHOOD,centroid of community 'Avalon at Grandezza',1,true
566,2087,The Brooks,"The Brooks, Estero, FL",26.3926426,-81.7753764,,0.9,,"The Brooks, Estero, FL",,NAMED_VENUE,named venue 'The Brooks' from LOCATION_SEEDS,1,true
567,2089,Pelican Sound,Pelican Sound Subdivision,26.42929045220349,-81.82471928963577,,0.85,,Pelican Sound Subdivision,,NEIGHBORHOOD,centroid of community 'Pelican Sound',1,true
568,2097,"Estero River North Branch from Bamboo Island to River Oaks Preserve, Estero, FL","Estero River North Branch from Bamboo Island to River Oaks Preserve, Estero, FL",26.4390196,-81.8105466,,0.9,,"Estero River North Branch from Bamboo Island to River Oaks Preserve, Estero, FL",,,,1,true
569,2113,Broadway Avenue West UEP,"Broadway Avenue West from US 41 to Pine Tree Lane, Estero, FL",26.441876807456,-81.822814751334,,0.9,,"Broadway Avenue West from US 41 to Pine Tree Lane, Estero, FL",Broadway Avenue Utility Extension,NAMED_VENUE,named venue 'Broadway Avenue West UEP' from LOCATION_SEEDS,1,true
570,2122,Shadow Wood,"Shadow Wood, Estero, FL",26.4099337,-81.7949565,,0.9,,"Shadow Wood, Estero, FL",Comprehensive Plan,NAMED_VENUE,named venue 'Shadow Wood' from LOCATION_SEEDS,1,true
571,2145,Sunny Grove Septic Area,"Sunny Grove, Estero, FL",26.4376,-81.8128,,0.9,,"Sunny Grove, Estero, FL",Septic to Sewer,NAMED_VENUE,named venue 'Sunny Grove Septic Area' from LOCATION_SEEDS,1,true
572,2146,Cypress Bend Septic Area,"Cypress Bend, Estero, FL",26.4469,-81.8116,,0.9,,"Cypress Bend, Estero, FL",Septic to Sewer,NAMED_VENUE,named venue 'Cypress Bend Septic Area' from LOCATION_SEEDS,1,true
573,2160,Estero Village Hall,"9401 Corkscrew Palms Circle, Estero, FL 33928",26.430490662544,-81.799280001688,,0.9,,"9401 Corkscrew Palms Circle, Estero, FL 33928",General Planning & Zoning,NAMED_VENUE,named venue 'Estero Village Hall' from LOCATION_SEEDS,1,true
574,2176,River Oaks Preserve,"River Oaks Preserve, Estero, FL",26.4420079,-81.7993579,,1.0,,"River Oaks Preserve, Estero, FL",Estero on the River,NAMED_VENUE,named venue 'River Oaks Preserve' from LOCATION_SEEDS,1,true
575,2177,Shadow Wood,"Shadow Wood, Estero, FL",26.4099337,-81.7949565,,0.9,,"Shadow Wood, Estero, FL",,NAMED_VENUE,named venue 'Shadow Wood' from LOCATION_SEEDS,1,true
576,2178,"Ben Hill Griffin Parkway from Corkscrew Road to Estero Parkway, Estero, FL","Ben Hill Griffin Parkway from Corkscrew Road to Estero Parkway, Estero, FL",26.442888042165,-81.772410260408,,0.9,,Ben Hill Griffin Parkway,,,,1,true
577,2190,Stoneybrook,"Stoneybrook, Estero, FL",26.4298062,-81.7679548,,0.9,,"Stoneybrook, Estero, FL",,NAMED_VENUE,named venue 'Stoneybrook' from LOCATION_SEEDS,1,true
578,2191,Koreshan State Park,"Koreshan State Park, Estero, FL",26.4368409,-81.8180833,,0.9,,"Koreshan State Park, Estero, FL",,NAMED_VENUE,named venue 'Koreshan State Park' from LOCATION_SEEDS,1,true
579,2196,"Williams Road from US 41 to Three Oaks Parkway, Estero, FL","Williams Road from US 41 to Three Oaks Parkway, Estero, FL",26.420352499197,-81.799938484002,,0.9,,Williams Road,,,,1,true
580,2203,BERT Rail Trail Corridor,"Seminole Gulf Railway corridor from southern Village limits to Estero Parkway, Estero, FL",26.423875,-81.804915,,0.9,,"Seminole Gulf Railway corridor from southern Village limits to Estero Parkway, Estero, FL",BERT Rail Trail,NAMED_VENUE,named venue 'BERT Rail Trail Corridor' from LOCATION_SEEDS,1,true
581,2212,Estero River,"Estero River near Old Estero and Koreshan State Park, Estero, FL",26.4360313,-81.8217353,,0.9,,"Estero River near Old Estero and Koreshan State Park, Estero, FL",,NAMED_VENUE,named venue 'Estero River' from LOCATION_SEEDS,1,true
582,2213,"Estero River North Branch from Bamboo Island to River Oaks Preserve, Estero, FL","Estero River North Branch from Bamboo Island to River Oaks Preserve, Estero, FL",26.4390196,-81.8105466,,0.9,,"Estero River North Branch from Bamboo Island to River Oaks Preserve, Estero, FL",,,,1,true
583,2215,9501 Vintage Trace Circle,"9501 Vintage Trace Circle, Estero, FL",26.455612966082,-81.814341298694,,0.9533,,9501 Vintage Trace Circle,,,,1,true
584,2216,Corkscrew Road and Sandy Lane,CORKSCREW RD & SANDY LN,26.431204211573,-81.8037443415935,,0.93,,CORKSCREW RD & SANDY LN,Corkscrew Road,INTERSECTION,endpoint of segment with FROMSTREET=SANDY LN,1,true
585,2217,8990 Corkscrew Road,8990 CORKSCREW RD,26.42941656256928,-81.80521548950183,334625E2U19712349,0.98,,8990 CORKSCREW RD,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=334625E2U19712349,1,true
586,2217,21650 Via Coconut Point,21650 VIA COCONUT POINT,26.426873865090073,-81.80537457462647,334625E3U19692320,0.95,,21650 VIA COCONUT POINT,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=334625E3U19692320 (additional site),2,false
587,2217,21750 Via Coconut Point,21750 VIA COCONUT POINT,26.42526614416781,-81.80449010301406,344625E40100C0170,0.95,,21750 VIA COCONUT POINT,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=344625E40100C0170 (additional site),3,false
588,2217,21331 Happy Hollow Lane,21331 HAPPY HOLLOW LN,26.42889991964289,-81.8056086384823,334625E2U19672342,0.95,,21331 HAPPY HOLLOW LN,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=334625E2U19672342 (additional site),4,false
589,2217,21350 Happy Hollow Lane,21350 HAPPY HOLLOW LN,26.428132605258963,-81.80600459836357,334625E2U19632334,0.95,,21350 HAPPY HOLLOW LN,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=334625E2U19632334 (additional site),5,false
590,2217,21351 Happy Hollow Lane,21351 HAPPY HOLLOW LN,26.428150046589735,-81.80559959172314,334625E2U19672334,0.95,,21351 HAPPY HOLLOW LN,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=334625E2U19672334 (additional site),6,false
591,2218,"Estero Sports Park, north of Williams Road and east of Via Coconut Point, Estero, FL","Estero Sports Park, north of Williams Road and east of Via Coconut Point, Estero, FL",26.422098,-81.802186,,0.95,,"Estero Sports Park, north of Williams Road and east of Via Coconut Point, Estero, FL",Williams Road Improvements,,,1,true
592,2219,"Home2 Suites proposed hotel site, Coconut Point Mall, Estero, FL","Home2 Suites proposed hotel site, Coconut Point Mall, Estero, FL",26.403277778,-81.808611111,,1.0,,"Home2 Suites proposed hotel site, Coconut Point Mall, Estero, FL",,,,1,true
593,2224,10251 Arcos Avenue,10251 ARCOS AVE,26.433481009353372,-81.78575313231335,354625E13100G0010,0.98,,10251 ARCOS AVE,,PARCEL_ADDRESS,parcel STRAP=354625E13100G0010,1,true
594,2225,10100 Arcos Avenue,10100 ARCOS AVE,26.43361648020414,-81.78794350168731,354625E13100A0000,0.98,,10100 ARCOS AVE,,PARCEL_ADDRESS,parcel STRAP=354625E13100A0000,1,true
595,2226,"Via Coconut Point from Coconut Road to Corkscrew Road, Estero, FL","Via Coconut Point from Coconut Road to Corkscrew Road, Estero, FL",26.420479,-81.80657,,0.9,,Via Coconut Point,,,,1,true
596,2226,"Coconut Point, Estero, FL","Coconut Point, Estero, FL",26.4038818,-81.8077365,,0.9,,Coconut Point,,,,2,false
597,2227,Corkscrew Road and Sandy Lane,CORKSCREW RD & SANDY LN,26.431204211573,-81.8037443415935,,0.93,,CORKSCREW RD & SANDY LN,Corkscrew Road,INTERSECTION,endpoint of segment with FROMSTREET=SANDY LN,1,true
598,2229,Williams Road and Three Oaks Parkway,WILLIAMS RD & THREE OAKS PKWY,26.4203700396588,-81.7883783801721,,0.93,,WILLIAMS RD & THREE OAKS PKWY,Williams Road Improvements,INTERSECTION,endpoint of segment with TOSTREET=THREE OAKS PKWY,1,true
599,2231,10800 Corkscrew Road,10800 CORKSCREW RD,26.432337818892933,-81.77458455039597,354625E23900000A0,0.98,,10800 CORKSCREW RD,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=354625E23900000A0,1,true
600,2232,The Brooks,"The Brooks, Estero, FL",26.3926426,-81.7753764,,0.9,,"The Brooks, Estero, FL",,NAMED_VENUE,named venue 'The Brooks' from LOCATION_SEEDS,1,true
601,2233,"9000 Williams Road, Estero, FL","9000 Williams Road, Estero, FL",26.420956750596,-81.80311832661,,1.0,,"9000 Williams Road, Estero, FL",Williams Road Improvements,,,1,true
602,2236,9975 Corkscrew Road,9975 CORKSCREW RD,26.432064604150423,-81.78949228466479,344625E2U21282377,0.98,,9975 CORKSCREW RD,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=344625E2U21282377,1,true
