"source_type","record_id","title","category","publish_date","url","document_url","venue","location","content"
"document","doc-18103","EDRJune2010","Published document","2019-06-18","https://esterotoday.com/edrjune2010/","https://esterotoday.com/wp-content/uploads/2019/06/EDRJune2010.pdf","","","EDRJune2010 EDRJune2010"
"document","doc-18102","EDR-June-2009","Published document","2019-06-18","https://esterotoday.com/edr-june-2009/","https://esterotoday.com/wp-content/uploads/2019/06/EDR-June-2009.pdf","","","EDR-June-2009 EDR-June-2009"
"document","doc-18101","EDRJanuary2012","Published document","2019-06-18","https://esterotoday.com/edrjanuary2012/","https://esterotoday.com/wp-content/uploads/2019/06/EDRJanuary2012.pdf","","","EDRJanuary2012 EDRJanuary2012"
"document","doc-18100","EDRJanuary2011","Published document","2019-06-18","https://esterotoday.com/edrjanuary2011/","https://esterotoday.com/wp-content/uploads/2019/06/EDRJanuary2011.pdf","","","EDRJanuary2011 EDRJanuary2011"
"document","doc-18099","EDRJanuary2009","Published document","2019-06-18","https://esterotoday.com/edrjanuary2009/","https://esterotoday.com/wp-content/uploads/2019/06/EDRJanuary2009.pdf","","","EDRJanuary2009 EDRJanuary2009"
"document","doc-18098","EDRJan2013","Published document","2019-06-18","https://esterotoday.com/edrjan2013/","https://esterotoday.com/wp-content/uploads/2019/06/EDRJan2013.pdf","","","EDRJan2013 EDRJan2013"
"document","doc-18097","EDRFebruary2012","Published document","2019-06-18","https://esterotoday.com/edrfebruary2012/","https://esterotoday.com/wp-content/uploads/2019/06/EDRFebruary2012.pdf","","","EDRFebruary2012 EDRFebruary2012"
"document","doc-18096","EDRFebruary2011","Published document","2019-06-18","https://esterotoday.com/edrfebruary2011/","https://esterotoday.com/wp-content/uploads/2019/06/EDRFebruary2011.pdf","","","EDRFebruary2011 EDRFebruary2011"
"document","doc-18095","EDRFebruary2010","Published document","2019-06-18","https://esterotoday.com/edrfebruary2010/","https://esterotoday.com/wp-content/uploads/2019/06/EDRFebruary2010.pdf","","","EDRFebruary2010 EDRFebruary2010"
"document","doc-18094","EDRFeb2013","Published document","2019-06-18","https://esterotoday.com/edrfeb2013/","https://esterotoday.com/wp-content/uploads/2019/06/EDRFeb2013.pdf","","","EDRFeb2013 EDRFeb2013"
"document","doc-18093","EDRFeb2009","Published document","2019-06-18","https://esterotoday.com/edrfeb2009/","https://esterotoday.com/wp-content/uploads/2019/06/EDRFeb2009.pdf","","","EDRFeb2009 EDRFeb2009"
"document","doc-18092","EDRDecember2011","Published document","2019-06-18","https://esterotoday.com/edrdecember2011/","https://esterotoday.com/wp-content/uploads/2019/06/EDRDecember2011.pdf","","","EDRDecember2011 EDRDecember2011"
"document","doc-18091","EDRDecember2010","Published document","2019-06-18","https://esterotoday.com/edrdecember2010/","https://esterotoday.com/wp-content/uploads/2019/06/EDRDecember2010.pdf","","","EDRDecember2010 EDRDecember2010"
"document","doc-18090","EDR-December2009","Published document","2019-06-18","https://esterotoday.com/edr-december2009/","https://esterotoday.com/wp-content/uploads/2019/06/EDR-December2009.pdf","","","EDR-December2009 EDR-December2009"
"document","doc-18089","EDRDecember2008","Published document","2019-06-18","https://esterotoday.com/edrdecember2008/","https://esterotoday.com/wp-content/uploads/2019/06/EDRDecember2008.pdf","","","EDRDecember2008 EDRDecember2008"
"document","doc-18088","EDRDec2013","Published document","2019-06-18","https://esterotoday.com/edrdec2013/","https://esterotoday.com/wp-content/uploads/2019/06/EDRDec2013.pdf","","","EDRDec2013 EDRDec2013"
"document","doc-18087","EDRDec2012","Published document","2019-06-18","https://esterotoday.com/edrdec2012/","https://esterotoday.com/wp-content/uploads/2019/06/EDRDec2012.pdf","","","EDRDec2012 EDRDec2012"
"document","doc-18086","EDRAugust2013","Published document","2019-06-18","https://esterotoday.com/edraugust2013/","https://esterotoday.com/wp-content/uploads/2019/06/EDRAugust2013.pdf","","","EDRAugust2013 EDRAugust2013"
"document","doc-18085","EDRAugust2012","Published document","2019-06-18","https://esterotoday.com/edraugust2012/","https://esterotoday.com/wp-content/uploads/2019/06/EDRAugust2012.pdf","","","EDRAugust2012 EDRAugust2012"
"document","doc-18084","EDRAugust2011","Published document","2019-06-18","https://esterotoday.com/edraugust2011/","https://esterotoday.com/wp-content/uploads/2019/06/EDRAugust2011.pdf","","","EDRAugust2011 EDRAugust2011"
"document","doc-18083","EDRAugust2010","Published document","2019-06-18","https://esterotoday.com/edraugust2010/","https://esterotoday.com/wp-content/uploads/2019/06/EDRAugust2010.pdf","","","EDRAugust2010 EDRAugust2010"
"document","doc-18082","EDR-August-2009","Published document","2019-06-18","https://esterotoday.com/edr-august-2009/","https://esterotoday.com/wp-content/uploads/2019/06/EDR-August-2009.pdf","","","EDR-August-2009 EDR-August-2009"
"document","doc-18081","EDRApril2012","Published document","2019-06-18","https://esterotoday.com/edrapril2012/","https://esterotoday.com/wp-content/uploads/2019/06/EDRApril2012.pdf","","","EDRApril2012 EDRApril2012"
"document","doc-18080","EDRApril2011","Published document","2019-06-18","https://esterotoday.com/edrapril2011/","https://esterotoday.com/wp-content/uploads/2019/06/EDRApril2011.pdf","","","EDRApril2011 EDRApril2011"
"document","doc-18079","EDRApril2010","Published document","2019-06-18","https://esterotoday.com/edrapril2010/","https://esterotoday.com/wp-content/uploads/2019/06/EDRApril2010.pdf","","","EDRApril2010 EDRApril2010"
"document","doc-18078","EDRApril2009","Published document","2019-06-18","https://esterotoday.com/edrapril2009/","https://esterotoday.com/wp-content/uploads/2019/06/EDRApril2009.pdf","","","EDRApril2009 EDRApril2009"
"document","doc-18077","EDRApr2013","Published document","2019-06-18","https://esterotoday.com/edrapr2013/","https://esterotoday.com/wp-content/uploads/2019/06/EDRApr2013.pdf","","","EDRApr2013 EDRApr2013"
"document","doc-18076","Draft Estero Development Report March 2009","Published document","2019-06-18","https://esterotoday.com/draft-estero-development-report-march-2009/","https://esterotoday.com/wp-content/uploads/2019/06/Draft-Estero-Development-Report-March-2009.pdf","","","Draft Estero Development Report March 2009 Draft Estero Development Report March 2009"
"document","doc-18069","EDRApril2019[1]","Published document","2019-06-18","https://esterotoday.com/edrapril20191/","https://esterotoday.com/wp-content/uploads/2019/06/EDRApril20191.pdf","","","EDRApril2019[1] EDRApril2019[1]"
"document","doc-17809","EOC-Ambassador-Application[1]","Published document","2019-05-27","https://esterotoday.com/eoc-ambassador-application1/","https://esterotoday.com/wp-content/uploads/2019/05/EOC-Ambassador-Application1.pdf","","","EOC-Ambassador-Application[1] EOC-Ambassador-Application[1]"
"document","doc-784","FinancialsNov2018","Published document","2019-05-22","https://esterotoday.com/financialsnov2018/","https://esterotoday.com/wp-content/uploads/2019/05/FinancialsNov2018.pdf","","","FinancialsNov2018 FinancialsNov2018"
"document","doc-717","ECCLReportMay2019[1]","Published document","2019-05-16","https://esterotoday.com/ecclreportmay20191/","https://esterotoday.com/wp-content/uploads/2019/05/ECCLReportMay20191.pdf","","","ECCLReportMay2019[1] ECCLReportMay2019[1]"
"document","doc-716","May2019Financials[1]","Published document","2019-05-16","https://esterotoday.com/may2019financials1/","https://esterotoday.com/wp-content/uploads/2019/05/May2019Financials1.pdf","","","May2019Financials[1] May2019Financials[1]"
"document","doc-715","ECCLReportApr2019.corrected[1]","Published document","2019-05-16","https://esterotoday.com/ecclreportapr2019-corrected1/","https://esterotoday.com/wp-content/uploads/2019/05/ECCLReportApr2019.corrected1.pdf","","","ECCLReportApr2019.corrected[1] ECCLReportApr2019.corrected[1]"
"document","doc-714","April2019financials[1]","Published document","2019-05-16","https://esterotoday.com/april2019financials1/","https://esterotoday.com/wp-content/uploads/2019/05/April2019financials1.pdf","","","April2019financials[1] April2019financials[1]"
"document","doc-713","PresentationMar2019[1]","Published document","2019-05-16","https://esterotoday.com/presentationmar20191/","https://esterotoday.com/wp-content/uploads/2019/05/PresentationMar20191.pdf","","","PresentationMar2019[1] PresentationMar2019[1]"
"document","doc-712","Mar2019ECCLReport[1]","Published document","2019-05-16","https://esterotoday.com/mar2019ecclreport1/","https://esterotoday.com/wp-content/uploads/2019/05/Mar2019ECCLReport1.pdf","","","Mar2019ECCLReport[1] Mar2019ECCLReport[1]"
"document","doc-711","March2019Financials[1]","Published document","2019-05-16","https://esterotoday.com/march2019financials1/","https://esterotoday.com/wp-content/uploads/2019/05/March2019Financials1.pdf","","","March2019Financials[1] March2019Financials[1]"
"document","doc-710","ECLReportFeb2019[1]","Published document","2019-05-16","https://esterotoday.com/eclreportfeb20191/","https://esterotoday.com/wp-content/uploads/2019/05/ECLReportFeb20191.pdf","","","ECLReportFeb2019[1] ECLReportFeb2019[1]"
"document","doc-709","FinancialsFeb2019[1]","Published document","2019-05-16","https://esterotoday.com/financialsfeb20191/","https://esterotoday.com/wp-content/uploads/2019/05/FinancialsFeb20191.pdf","","","FinancialsFeb2019[1] FinancialsFeb2019[1]"
"document","doc-708","ECCLPresentationJan2019[1]","Published document","2019-05-16","https://esterotoday.com/ecclpresentationjan20191/","https://esterotoday.com/wp-content/uploads/2019/05/ECCLPresentationJan20191.pdf","","","ECCLPresentationJan2019[1] ECCLPresentationJan2019[1]"
"document","doc-707","ECCLReportJan2019.2[1]","Published document","2019-05-16","https://esterotoday.com/ecclreportjan2019-21/","https://esterotoday.com/wp-content/uploads/2019/05/ECCLReportJan2019.21.pdf","","","ECCLReportJan2019.2[1] ECCLReportJan2019.2[1]"
"document","doc-706","jan2019financials[1]","Published document","2019-05-16","https://esterotoday.com/jan2019financials1/","https://esterotoday.com/wp-content/uploads/2019/05/jan2019financials1.pdf","","","jan2019financials[1] jan2019financials[1]"
"document","doc-705","PresentationDec2018[1]","Published document","2019-05-16","https://esterotoday.com/presentationdec20181/","https://esterotoday.com/wp-content/uploads/2019/05/PresentationDec20181.pdf","","","PresentationDec2018[1] PresentationDec2018[1]"
"document","doc-704","ECCLReportDec2018[1]","Published document","2019-05-16","https://esterotoday.com/ecclreportdec20181/","https://esterotoday.com/wp-content/uploads/2019/05/ECCLReportDec20181.pdf","","","ECCLReportDec2018[1] ECCLReportDec2018[1]"
"document","doc-703","Dec2018financials[1]","Published document","2019-05-16","https://esterotoday.com/dec2018financials1/","https://esterotoday.com/wp-content/uploads/2019/05/Dec2018financials1.pdf","","","Dec2018financials[1] Dec2018financials[1]"
"document","doc-702","Nov2018ECCLPresentation[1]","Published document","2019-05-16","https://esterotoday.com/nov2018ecclpresentation1/","https://esterotoday.com/wp-content/uploads/2019/05/Nov2018ECCLPresentation1.pdf","","","Nov2018ECCLPresentation[1] Nov2018ECCLPresentation[1]"
"document","doc-701","Nov2018ECCLReport[1]","Published document","2019-05-16","https://esterotoday.com/nov2018ecclreport1/","https://esterotoday.com/wp-content/uploads/2019/05/Nov2018ECCLReport1.pdf","","","Nov2018ECCLReport[1] Nov2018ECCLReport[1]"
"document","doc-700","PresentationOct2018[1]","Published document","2019-05-16","https://esterotoday.com/presentationoct20181/","https://esterotoday.com/wp-content/uploads/2019/05/PresentationOct20181.pdf","","","PresentationOct2018[1] PresentationOct2018[1]"
"document","doc-699","ECCLReportOct2018[1]","Published document","2019-05-16","https://esterotoday.com/ecclreportoct20181/","https://esterotoday.com/wp-content/uploads/2019/05/ECCLReportOct20181.pdf","","","ECCLReportOct2018[1] ECCLReportOct2018[1]"
"document","doc-698","FinancialsOct2018[1]","Published document","2019-05-16","https://esterotoday.com/financialsoct20181/","https://esterotoday.com/wp-content/uploads/2019/05/FinancialsOct20181.pdf","","","FinancialsOct2018[1] FinancialsOct2018[1]"
"document","doc-697","Sept-14_2018-ECCL-Presentation[1]","Published document","2019-05-16","https://esterotoday.com/sept-14_2018-eccl-presentation1/","https://esterotoday.com/wp-content/uploads/2019/05/Sept-14_2018-ECCL-Presentation1.pdf","","","Sept-14_2018-ECCL-Presentation[1] Sept-14_2018-ECCL-Presentation[1]"
"document","doc-696","ECCLReportSept2018[1]","Published document","2019-05-16","https://esterotoday.com/ecclreportsept20181/","https://esterotoday.com/wp-content/uploads/2019/05/ECCLReportSept20181.pdf","","","ECCLReportSept2018[1] ECCLReportSept2018[1]"
"document","doc-695","Financials-2018-09[1]","Published document","2019-05-16","https://esterotoday.com/financials-2018-091/","https://esterotoday.com/wp-content/uploads/2019/05/Financials-2018-091.pdf","","","Financials-2018-09[1] Financials-2018-09[1]"
"document","doc-694","Aug2018MeetingPresentation[1]","Published document","2019-05-16","https://esterotoday.com/aug2018meetingpresentation1/","https://esterotoday.com/wp-content/uploads/2019/05/Aug2018MeetingPresentation1.pdf","","","Aug2018MeetingPresentation[1] Aug2018MeetingPresentation[1]"
"document","doc-693","eccl_report_08.2018[1]","Published document","2019-05-16","https://esterotoday.com/eccl_report_08-20181/","https://esterotoday.com/wp-content/uploads/2019/05/eccl_report_08.20181.pdf","","","eccl_report_08.2018[1] eccl_report_08.2018[1]"
"document","doc-692","2018-08Financials-1[1]","Published document","2019-05-16","https://esterotoday.com/2018-08financials-11/","https://esterotoday.com/wp-content/uploads/2019/05/2018-08Financials-11.pdf","","","2018-08Financials-1[1] 2018-08Financials-1[1]"
"document","doc-691","ECCL-7.7.18-Presentation[1]","Published document","2019-05-16","https://esterotoday.com/eccl-7-7-18-presentation1/","https://esterotoday.com/wp-content/uploads/2019/05/ECCL-7.7.18-Presentation1.pdf","","","ECCL-7.7.18-Presentation[1] ECCL-7.7.18-Presentation[1]"
"document","doc-690","ECCLReportJuly2018[1]","Published document","2019-05-16","https://esterotoday.com/ecclreportjuly20181/","https://esterotoday.com/wp-content/uploads/2019/05/ECCLReportJuly20181.pdf","","","ECCLReportJuly2018[1] ECCLReportJuly2018[1]"
"document","doc-689","Financials2018-07[1]","Published document","2019-05-16","https://esterotoday.com/financials2018-071/","https://esterotoday.com/wp-content/uploads/2019/05/Financials2018-071.pdf","","","Financials2018-07[1] Financials2018-07[1]"
"document","doc-688","June-8_2018[1]","Published document","2019-05-16","https://esterotoday.com/june-8_20181/","https://esterotoday.com/wp-content/uploads/2019/05/June-8_20181.pdf","","","June-8_2018[1] June-8_2018[1]"
"document","doc-687","June2018Report[1]","Published document","2019-05-16","https://esterotoday.com/june2018report1/","https://esterotoday.com/wp-content/uploads/2019/05/June2018Report1.pdf","","","June2018Report[1] June2018Report[1]"
"document","doc-686","June2018Financials[1]","Published document","2019-05-16","https://esterotoday.com/june2018financials1/","https://esterotoday.com/wp-content/uploads/2019/05/June2018Financials1.pdf","","","June2018Financials[1] June2018Financials[1]"
"document","doc-685","May-11_2018[1]","Published document","2019-05-16","https://esterotoday.com/may-11_20181/","https://esterotoday.com/wp-content/uploads/2019/05/May-11_20181.pdf","","","May-11_2018[1] May-11_2018[1]"
"document","doc-684","May2018ECCLReport[1]","Published document","2019-05-16","https://esterotoday.com/may2018ecclreport1/","https://esterotoday.com/wp-content/uploads/2019/05/May2018ECCLReport1.pdf","","","May2018ECCLReport[1] May2018ECCLReport[1]"
"document","doc-683","FinancialsMay2018[1]","Published document","2019-05-16","https://esterotoday.com/financialsmay20181/","https://esterotoday.com/wp-content/uploads/2019/05/FinancialsMay20181.pdf","","","FinancialsMay2018[1] FinancialsMay2018[1]"
"document","doc-682","April2018Presentation[1]","Published document","2019-05-16","https://esterotoday.com/april2018presentation1/","https://esterotoday.com/wp-content/uploads/2019/05/April2018Presentation1.pdf","","","April2018Presentation[1] April2018Presentation[1]"
"document","doc-681","ReportApril2018[1]","Published document","2019-05-16","https://esterotoday.com/reportapril20181/","https://esterotoday.com/wp-content/uploads/2019/05/ReportApril20181.pdf","","","ReportApril2018[1] ReportApril2018[1]"
"document","doc-680","Apr2018financials[1]","Published document","2019-05-16","https://esterotoday.com/apr2018financials1/","https://esterotoday.com/wp-content/uploads/2019/05/Apr2018financials1.pdf","","","Apr2018financials[1] Apr2018financials[1]"
"document","doc-679","eccl_report_03.2018_v2[1]","Published document","2019-05-16","https://esterotoday.com/eccl_report_03-2018_v21/","https://esterotoday.com/wp-content/uploads/2019/05/eccl_report_03.2018_v21.pdf","","","eccl_report_03.2018_v2[1] eccl_report_03.2018_v2[1]"
"document","doc-678","2018-02financials[1]","Published document","2019-05-16","https://esterotoday.com/2018-02financials1/","https://esterotoday.com/wp-content/uploads/2019/05/2018-02financials1.pdf","","","2018-02financials[1] 2018-02financials[1]"
"document","doc-677","ECCLReportFeb2018[1]","Published document","2019-05-16","https://esterotoday.com/ecclreportfeb20181/","https://esterotoday.com/wp-content/uploads/2019/05/ECCLReportFeb20181.pdf","","","ECCLReportFeb2018[1] ECCLReportFeb2018[1]"
"document","doc-675","ECCLReportJan2018[1]","Published document","2019-05-16","https://esterotoday.com/ecclreportjan20181/","https://esterotoday.com/wp-content/uploads/2019/05/ECCLReportJan20181.pdf","","","ECCLReportJan2018[1] ECCLReportJan2018[1]"
"document","doc-674","2018-01-financials[1]","Published document","2019-05-16","https://esterotoday.com/2018-01-financials1/","https://esterotoday.com/wp-content/uploads/2019/05/2018-01-financials1.pdf","","","2018-01-financials[1] 2018-01-financials[1]"
"document","doc-673","ECCLReportDec2017[1]","Published document","2019-05-16","https://esterotoday.com/ecclreportdec20171/","https://esterotoday.com/wp-content/uploads/2019/05/ECCLReportDec20171.pdf","","","ECCLReportDec2017[1] ECCLReportDec2017[1]"
"document","doc-672","financialsNov2017[1]","Published document","2019-05-16","https://esterotoday.com/financialsnov20171/","https://esterotoday.com/wp-content/uploads/2019/05/financialsNov20171.pdf","","","financialsNov2017[1] financialsNov2017[1]"
"document","doc-671","ECCLReportNov2017[1]","Published document","2019-05-16","https://esterotoday.com/ecclreportnov20171/","https://esterotoday.com/wp-content/uploads/2019/05/ECCLReportNov20171.pdf","","","ECCLReportNov2017[1] ECCLReportNov2017[1]"
"document","doc-670","Nov2017financials[1]","Published document","2019-05-16","https://esterotoday.com/nov2017financials1/","https://esterotoday.com/wp-content/uploads/2019/05/Nov2017financials1.pdf","","","Nov2017financials[1] Nov2017financials[1]"
"document","doc-669","ECCLReportOct2017[1]","Published document","2019-05-16","https://esterotoday.com/ecclreportoct20171/","https://esterotoday.com/wp-content/uploads/2019/05/ECCLReportOct20171.pdf","","","ECCLReportOct2017[1] ECCLReportOct2017[1]"
"document","doc-668","AugSept2017Financials[1]","Published document","2019-05-16","https://esterotoday.com/augsept2017financials1/","https://esterotoday.com/wp-content/uploads/2019/05/AugSept2017Financials1.pdf","","","AugSept2017Financials[1] AugSept2017Financials[1]"
"document","doc-667","ECCLReportAug2017[1]","Published document","2019-05-16","https://esterotoday.com/ecclreportaug20171/","https://esterotoday.com/wp-content/uploads/2019/05/ECCLReportAug20171.pdf","","","ECCLReportAug2017[1] ECCLReportAug2017[1]"
"document","doc-666","Financials-August-2017[1]","Published document","2019-05-16","https://esterotoday.com/financials-august-20171/","https://esterotoday.com/wp-content/uploads/2019/05/Financials-August-20171.pdf","","","Financials-August-2017[1] Financials-August-2017[1]"
"document","doc-665","July2017ECCLReport[1]","Published document","2019-05-16","https://esterotoday.com/july2017ecclreport1/","https://esterotoday.com/wp-content/uploads/2019/05/July2017ECCLReport1.pdf","","","July2017ECCLReport[1] July2017ECCLReport[1]"
"document","doc-664","financials2017-07[1]","Published document","2019-05-16","https://esterotoday.com/financials2017-071/","https://esterotoday.com/wp-content/uploads/2019/05/financials2017-071.pdf","","","financials2017-07[1] financials2017-07[1]"
"document","doc-663","June2017ECCLReport[1]","Published document","2019-05-16","https://esterotoday.com/june2017ecclreport1/","https://esterotoday.com/wp-content/uploads/2019/05/June2017ECCLReport1.pdf","","","June2017ECCLReport[1] June2017ECCLReport[1]"
"document","doc-662","2017JuneFinancials[1]","Published document","2019-05-16","https://esterotoday.com/2017junefinancials1/","https://esterotoday.com/wp-content/uploads/2019/05/2017JuneFinancials1.pdf","","","2017JuneFinancials[1] 2017JuneFinancials[1]"
"document","doc-661","May2017ECCLReport2[1]","Published document","2019-05-16","https://esterotoday.com/may2017ecclreport21/","https://esterotoday.com/wp-content/uploads/2019/05/May2017ECCLReport21.pdf","","","May2017ECCLReport2[1] May2017ECCLReport2[1]"
"document","doc-660","May2017Financials1[1]","Published document","2019-05-16","https://esterotoday.com/may2017financials11/","https://esterotoday.com/wp-content/uploads/2019/05/May2017Financials11.pdf","","","May2017Financials1[1] May2017Financials1[1]"
"document","doc-659","Apr2017ECCLReport2[1]","Published document","2019-05-16","https://esterotoday.com/apr2017ecclreport21/","https://esterotoday.com/wp-content/uploads/2019/05/Apr2017ECCLReport21.pdf","","","Apr2017ECCLReport2[1] Apr2017ECCLReport2[1]"
"document","doc-658","2017-04-financials[1]","Published document","2019-05-16","https://esterotoday.com/2017-04-financials1/","https://esterotoday.com/wp-content/uploads/2019/05/2017-04-financials1.pdf","","","2017-04-financials[1] 2017-04-financials[1]"
"document","doc-657","Mar2017ECCLReport[1]","Published document","2019-05-16","https://esterotoday.com/mar2017ecclreport1/","https://esterotoday.com/wp-content/uploads/2019/05/Mar2017ECCLReport1.pdf","","","Mar2017ECCLReport[1] Mar2017ECCLReport[1]"
"document","doc-656","Feb2017Financials[1]","Published document","2019-05-16","https://esterotoday.com/feb2017financials1/","https://esterotoday.com/wp-content/uploads/2019/05/Feb2017Financials1.pdf","","","Feb2017Financials[1] Feb2017Financials[1]"
"document","doc-655","Feb2017ECCLReport[1]","Published document","2019-05-16","https://esterotoday.com/feb2017ecclreport1/","https://esterotoday.com/wp-content/uploads/2019/05/Feb2017ECCLReport1.pdf","","","Feb2017ECCLReport[1] Feb2017ECCLReport[1]"
"document","doc-654","financialsFeb2017[1]","Published document","2019-05-16","https://esterotoday.com/financialsfeb20171/","https://esterotoday.com/wp-content/uploads/2019/05/financialsFeb20171.pdf","","","financialsFeb2017[1] financialsFeb2017[1]"
"document","doc-653","ECCLReportJan2017d[1]","Published document","2019-05-16","https://esterotoday.com/ecclreportjan2017d1/","https://esterotoday.com/wp-content/uploads/2019/05/ECCLReportJan2017d1.pdf","","","ECCLReportJan2017d[1] ECCLReportJan2017d[1]"
"document","doc-652","Jan2017financials[1]","Published document","2019-05-16","https://esterotoday.com/jan2017financials1/","https://esterotoday.com/wp-content/uploads/2019/05/Jan2017financials1.pdf","","","Jan2017financials[1] Jan2017financials[1]"
"document","doc-651","Nov-2016-financials[1]","Published document","2019-05-16","https://esterotoday.com/nov-2016-financials1/","https://esterotoday.com/wp-content/uploads/2019/05/Nov-2016-financials1.pdf","","","Nov-2016-financials[1] Nov-2016-financials[1]"
"document","doc-650","Nov2016ECCLReport[1]","Published document","2019-05-16","https://esterotoday.com/nov2016ecclreport1/","https://esterotoday.com/wp-content/uploads/2019/05/Nov2016ECCLReport1.pdf","","","Nov2016ECCLReport[1] Nov2016ECCLReport[1]"
"document","doc-649","Nov2016Financials[1]","Published document","2019-05-16","https://esterotoday.com/nov2016financials1/","https://esterotoday.com/wp-content/uploads/2019/05/Nov2016Financials1.pdf","","","Nov2016Financials[1] Nov2016Financials[1]"
"document","doc-648","Oct2016ECCLReport[1]","Published document","2019-05-16","https://esterotoday.com/oct2016ecclreport1/","https://esterotoday.com/wp-content/uploads/2019/05/Oct2016ECCLReport1.pdf","","","Oct2016ECCLReport[1] Oct2016ECCLReport[1]"
"document","doc-647","financials10-2016[1]","Published document","2019-05-16","https://esterotoday.com/financials10-20161/","https://esterotoday.com/wp-content/uploads/2019/05/financials10-20161.pdf","","","financials10-2016[1] financials10-2016[1]"
"document","doc-646","ECCLReportAug2016[1]","Published document","2019-05-16","https://esterotoday.com/ecclreportaug20161/","https://esterotoday.com/wp-content/uploads/2019/05/ECCLReportAug20161.pdf","","","ECCLReportAug2016[1] ECCLReportAug2016[1]"
"document","doc-645","financialsAug2016[1]","Published document","2019-05-16","https://esterotoday.com/financialsaug20161/","https://esterotoday.com/wp-content/uploads/2019/05/financialsAug20161.pdf","","","financialsAug2016[1] financialsAug2016[1]"
"document","doc-644","July2016ECCLReportb[1]","Published document","2019-05-16","https://esterotoday.com/july2016ecclreportb1/","https://esterotoday.com/wp-content/uploads/2019/05/July2016ECCLReportb1.pdf","","","July2016ECCLReportb[1] July2016ECCLReportb[1]"
"document","doc-643","2016-06-financials[1]","Published document","2019-05-16","https://esterotoday.com/2016-06-financials1/","https://esterotoday.com/wp-content/uploads/2019/05/2016-06-financials1.pdf","","","2016-06-financials[1] 2016-06-financials[1]"
"document","doc-642","ECCLReportJune2016[1]","Published document","2019-05-16","https://esterotoday.com/ecclreportjune20161/","https://esterotoday.com/wp-content/uploads/2019/05/ECCLReportJune20161.pdf","","","ECCLReportJune2016[1] ECCLReportJune2016[1]"
"document","doc-641","financialsmay2016[1]","Published document","2019-05-16","https://esterotoday.com/financialsmay20161/","https://esterotoday.com/wp-content/uploads/2019/05/financialsmay20161.pdf","","","financialsmay2016[1] financialsmay2016[1]"
"document","doc-640","May2016ECCLReport[1]","Published document","2019-05-16","https://esterotoday.com/may2016ecclreport1/","https://esterotoday.com/wp-content/uploads/2019/05/May2016ECCLReport1.pdf","","","May2016ECCLReport[1] May2016ECCLReport[1]"
"document","doc-639","April2016Financials[1]","Published document","2019-05-16","https://esterotoday.com/april2016financials1/","https://esterotoday.com/wp-content/uploads/2019/05/April2016Financials1.pdf","","","April2016Financials[1] April2016Financials[1]"
"document","doc-638","financials-2[1]","Published document","2019-05-16","https://esterotoday.com/financials-21-2/","https://esterotoday.com/wp-content/uploads/2019/05/financials-21-1.pdf","","","financials-2[1] financials-2[1]"
"document","doc-637","financials-2[1]","Published document","2019-05-16","https://esterotoday.com/financials-21/","https://esterotoday.com/wp-content/uploads/2019/05/financials-21.pdf","","","financials-2[1] financials-2[1]"
"document","doc-633","Feb2016ECCLReport-1[1]","Published document","2019-05-16","https://esterotoday.com/feb2016ecclreport-11/","https://esterotoday.com/wp-content/uploads/2019/05/Feb2016ECCLReport-11.pdf","","","Feb2016ECCLReport-1[1] Feb2016ECCLReport-1[1]"
"document","doc-632","FinancialsFeb2016[1]","Published document","2019-05-16","https://esterotoday.com/financialsfeb20161/","https://esterotoday.com/wp-content/uploads/2019/05/FinancialsFeb20161.pdf","","","FinancialsFeb2016[1] FinancialsFeb2016[1]"
"document","doc-631","ECCLReportJan2016[1]","Published document","2019-05-16","https://esterotoday.com/ecclreportjan20161/","https://esterotoday.com/wp-content/uploads/2019/05/ECCLReportJan20161.pdf","","","ECCLReportJan2016[1] ECCLReportJan2016[1]"
"document","doc-630","Jan2016Financials[1]","Published document","2019-05-16","https://esterotoday.com/jan2016financials1/","https://esterotoday.com/wp-content/uploads/2019/05/Jan2016Financials1.pdf","","","Jan2016Financials[1] Jan2016Financials[1]"
"document","doc-629","ECCLReportDec2015-1[1]","Published document","2019-05-16","https://esterotoday.com/ecclreportdec2015-11/","https://esterotoday.com/wp-content/uploads/2019/05/ECCLReportDec2015-11.pdf","","","ECCLReportDec2015-1[1] ECCLReportDec2015-1[1]"
"document","doc-628","FinancialsDec2015[1]","Published document","2019-05-16","https://esterotoday.com/financialsdec20151/","https://esterotoday.com/wp-content/uploads/2019/05/FinancialsDec20151.pdf","","","FinancialsDec2015[1] FinancialsDec2015[1]"
"document","doc-627","ECCLReportNov2015[1]","Published document","2019-05-16","https://esterotoday.com/ecclreportnov20151/","https://esterotoday.com/wp-content/uploads/2019/05/ECCLReportNov20151.pdf","","","ECCLReportNov2015[1] ECCLReportNov2015[1]"
"document","doc-626","nov2015financials[1]","Published document","2019-05-16","https://esterotoday.com/nov2015financials1/","https://esterotoday.com/wp-content/uploads/2019/05/nov2015financials1.pdf","","","nov2015financials[1] nov2015financials[1]"
"document","doc-625","Oct2015Financials[1]","Published document","2019-05-16","https://esterotoday.com/oct2015financials1/","https://esterotoday.com/wp-content/uploads/2019/05/Oct2015Financials1.pdf","","","Oct2015Financials[1] Oct2015Financials[1]"
